Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2017,Honda City V MT,"79,075",Petrol,Manual,6.94,"Btm Layout, Bangalore"
2010,Hyundai i20 1.2 Sportz,"71,951",Petrol,Manual,3.15,"R T Nagar, Bangalore"
2017,Hyundai Grand i10 Magna AT,"44,000",Petrol,Automatic,5.25,"Amruthahalli, Bangalore"
2014,Hyundai Xcent 1.2 Kappa Base,"64,000",Petrol,Manual,4.15,"Amruthahalli, Bangalore"
2020,Kia Sonet GTX Plus Turbo DCT BSVI,"31,117",Petrol,Automatic,11.99,"Bellandur, Bangalore"
2020,Hyundai i20 Sportz Plus,"52,000",Petrol,Manual,7.85,"Chikkalasandra, Bangalore"
2018,Hyundai i20 Sportz 1.2,"34,633",Petrol,Manual,6.44,"Samethanahalli, Bangalore"
2019,Volkswagen Tiguan Allspace 4Motion,"35,600",Petrol,Automatic,28.95,"Bazaar, Bangalore"
2019,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"29,704",Petrol,Manual,5.13,"Hoodi, Bangalore"
2021,Maruti Ciaz Alpha AT BSVI,"79,397",Petrol,Automatic,8.75,"BTM Layout, Bangalore"
2014,Audi Q3 2.0 TDI,"91,000",Diesel,Automatic,14,"Vasanth Nagar, Bangalore"
2020,MG Hector Sharp Diesel MT,"52,500",Diesel,Manual,16.50,"Bazaar, Bangalore"
2017,Hyundai Verna 1.6 VTVT EX AT,"51,960",Petrol,Automatic,7.82,"Yelahanka, Bangalore"
2013,Volkswagen Polo 1.0 TSI Highline Plus,"83,816",Petrol,Manual,3.90,"Malleswaram, Bangalore"
2018,Maruti Baleno 1.2 CVT Alpha,"90,488",Petrol,Automatic,6.39,"Mahadevapura, Bangalore"
2022,Hyundai i20 Sportz BSVI,"42,000",Petrol,Manual,8.25,"Bazaar, Bangalore"
2020,Hyundai Verna SX,"35,284",Petrol,Manual,9.99,"Bellandur, Bangalore"
2011,Hyundai i10 Sportz,"52,419",Petrol,Manual,3.20,"Bazaar, Bangalore"
2020,Hyundai Venue S Turbo DCT,"37,254",Petrol,Automatic,8.99,"Nagavara, Bangalore"
2020,Renault Duster Petrol RXS CVT,"99,680",Petrol,Automatic,8.75,"Samethanahalli, Bangalore"
2020,Hyundai Creta SX IVT BSVI,"27,795",Petrol,Automatic,14.99,"Bellandur, Bangalore"
2021,Hyundai Venue S Turbo iMT,"34,629",Petrol,Manual,8.33,"Yelahanka, Bangalore"
2016,Mahindra KUV 100 NXT G80 K2 Plus 6 Str,"68,873",Petrol,Manual,3.87,"Yelahanka, Bangalore"
2019,Maruti Baleno Alpha CVT,"40,600",Petrol,Automatic,7.45,"Adugodi, Bangalore"
2016,Renault KWID RXT,"43,117",Petrol,Manual,3.35,"Bazaar, Bangalore"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"47,554",Petrol,Automatic,9,"Kanakanagar, Bangalore"
2017,Honda Jazz 1.2 SV i VTEC,"60,999",Petrol,Manual,4.92,"Singasandra, Bangalore"
2017,Nissan Micra XV,"32,422",Petrol,Manual,4.78,"Yelahanka, Bangalore"
2016,Hyundai Grand i10 Asta Option AT,"1,03,652",Petrol,Automatic,4.90,"Yelahanka, Bangalore"
2016,Volkswagen Ameo 1.2 MPI Comfortline,"1,40,000",Petrol,Manual,4.65,"Amruthahalli, Bangalore"
2022,Toyota Hyryder V AWD,"22,045",Petrol,Manual,15.95,"Yelahanka, Bangalore"
2016,Maruti Ertiga VXI CNG,"99,067",CNG,Manual,6.89,"Malleswaram, Bangalore"
2019,Maruti Vitara Brezza ZDi Plus,"79,800",Diesel,Manual,9.50,"Hbr Layout, Bangalore"
2016,Maruti Ertiga SHVS ZDI Plus,"1,20,000",Diesel,Manual,7.10,"Kengiri Satellite Town, Bangalore"
2016,Maruti Vitara Brezza ZDi Plus,"1,10,000",Diesel,Manual,6.99,"Yelahanka, Bangalore"
2018,Volvo XC40 D4 R-Design,"33,000",Diesel,Automatic,37.25,"Bazaar, Bangalore"
2014,Hyundai Grand i10 1.2 Kappa Asta,"88,778",Petrol,Manual,3.85,"Yelahanka, Bangalore"
2015,Honda Jazz VX,"56,635",Petrol,Manual,4.97,"Yelahanka, Bangalore"
2017,Ford Ecosport 1.5 Petrol Titanium BSIV,"64,689",Petrol,Manual,7.89,"City, Bangalore"
2018,Maruti Vitara Brezza ZDi Plus Dual Tone,"49,791",Diesel,Manual,9.18,"Samethanahalli, Bangalore"
2016,Hyundai EON Magna,"51,956",Petrol,Manual,3.29,"Samethanahalli, Bangalore"
2013,Hyundai i20 Sportz 1.4 CRDi,"98,000",Diesel,Manual,4.30,"Kengiri Satellite Town, Bangalore"
2018,Maruti Ciaz 1.4 AT Alpha,"65,856",Petrol,Automatic,6.97,"Samethanahalli, Bangalore"
2021,Kia Seltos GTX Option,"70,000",Petrol,Manual,15,"Adugodi, Bangalore"
2016,Audi Q7 45 TDI Quattro Technology,"67,838",Diesel,Automatic,40,"Vasanth Nagar, Bangalore"
2016,Renault Duster SANDSTORM RXS 110 PS,"81,077",Diesel,Manual,7.25,"Malleswaram, Bangalore"
2023,MG Hector Sharp Pro Diesel,"21,000",Diesel,Manual,22.75,"R T Nagar, Bangalore"
2020,Kia Sonet GTX Plus Diesel AT BSVI,"60,555",Diesel,Automatic,12,"Bommanahalli, Bangalore"
2016,Hyundai i20 Active 1.2 SX,"61,065",Petrol,Manual,6.10,"Singasandra, Bangalore"
2014,Audi A8 L 3.0 TDI quattro,"78,000",Diesel,Automatic,25,"R T Nagar, Bangalore"
2016,Maruti Ertiga SHVS ZDI Plus,"88,000",Diesel,Manual,8.65,"Maruthi Nagar, Bangalore"
2014,Nissan Terrano XL 110 PS,"64,008",Diesel,Manual,5.99,"Bellandur, Bangalore"
2022,Mahindra KUV 100 NXT G80 K8 Dual Tone,"15,414",Petrol,Manual,7.92,"Mahadevapura, Bangalore"
2014,Maruti Celerio VXI AT,"81,932",Petrol,Automatic,3.95,"Bommanahalli, Bangalore"
2015,Maruti Alto K10 VXI AMT,"42,536",Petrol,Automatic,3.15,"Marathahalli Colony, Bangalore"
2021,Kia Seltos GTX,"13,496",Petrol,Manual,14.93,"Yelahanka, Bangalore"
2021,Maruti Baleno Zeta CVT,"19,577",Petrol,Automatic,8,"Bommanahalli, Bangalore"
2018,Hyundai Creta 1.6 VTVT SX Plus,"26,000",Petrol,Manual,10.49,"Adugodi, Bangalore"
2018,Honda City i-VTEC CVT ZX,"48,257",Petrol,Automatic,8.75,"Bommanahalli, Bangalore"
2013,Maruti Swift ZXI,"60,000",Petrol,Manual,5.30,"Bazaar, Bangalore"
2022,Hyundai Venue SX BSVI,"14,112",Petrol,Manual,10.99,"Bellandur, Bangalore"
2014,Hyundai Grand i10 AT Asta,"25,698",Petrol,Automatic,4.60,"Hoodi, Bangalore"
2018,Maruti Ciaz Alpha AT,"43,000",Petrol,Automatic,7.85,"Bazaar, Bangalore"
2014,Hyundai i20 Sportz Option 1.2,"63,667",Petrol,Manual,4.54,"Mahadevapura, Bangalore"
2021,Hyundai Creta SX Diesel BSVI,"35,957",Diesel,Manual,16.65,"Bellandur, Bangalore"
2023,Nissan Magnite XV,"29,014",Petrol,Manual,7.06,"Jakkur, Bangalore"
2011,Maruti Swift 1.2 VXi BSII,"60,000",Petrol,Manual,3.25,"J P Nagar, Bangalore"
2023,Hyundai Venue S BSVI,"45,151",Petrol,Manual,8.99,"Bellandur, Bangalore"
2022,Mahindra Bolero Neo N8 BSVI,"14,000",Diesel,Manual,10.75,"Bazaar, Bangalore"
2017,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"44,396",Petrol,Manual,4.92,"Malleswaram, Bangalore"
2020,Maruti S-Presso VXI Plus 2019-2022,"55,360",Petrol,Manual,4.03,"BTM Layout, Bangalore"
2014,Maruti Swift Dzire ZXi,"14,328",Petrol,Manual,5.03,"Samethanahalli, Bangalore"
2020,Renault KWID 1.0 RXT Opt,"5,622",Petrol,Manual,4.75,"Bommanahalli, Bangalore"
2020,Maruti Ertiga ZXI Plus,"1,50,000",Petrol,Manual,10,"Kengiri Satellite Town, Bangalore"
2019,Hyundai Santro Sportz,"37,155",Petrol,Manual,4.83,"Yelahanka, Bangalore"
2014,Hyundai Xcent Petrol,"49,613",Petrol,Manual,4.74,"Malleswaram, Bangalore"
2019,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"30,163",Petrol,Manual,5.20,"Btm Layout, Bangalore"
2019,BMW X1 sDrive20d Expedition,"40,000",Diesel,Automatic,32.50,"Adugodi, Bangalore"
2017,Maruti Baleno 1.2 CVT Delta,"37,000",Petrol,Automatic,6.25,"Chikkalasandra, Bangalore"
2017,Maruti Celerio ZXI AMT,"58,000",Petrol,Automatic,5.25,"R T Nagar, Bangalore"
2013,Volkswagen Polo Petrol Highline 1.2L,"71,000",Petrol,Manual,4.65,"Hosur Road, Bangalore"
2013,Maruti Ertiga ZDI,"95,000",Diesel,Manual,6.95,"Bazaar, Bangalore"
2015,Maruti Baleno 1.3 Delta,"90,000",Diesel,Manual,6.25,"R T Nagar, Bangalore"
2016,Maruti Vitara Brezza LDi Option,"1,05,000",Diesel,Manual,6.90,"Doddakallasandra, Bangalore"
2017,Maruti Baleno 1.2 Zeta,"66,373",Petrol,Manual,5.95,"Samethanahalli, Bangalore"
2014,Hyundai Verna 1.4 CX VTVT,"58,000",Petrol,Manual,5.65,"Hosur Road, Bangalore"
2019,Maruti Vitara Brezza ZDi,"1,45,000",Diesel,Manual,8.50,"Kengiri Satellite Town, Bangalore"
2019,Mahindra Alturas G4 4X4 AT BSIV,"38,163",Diesel,Automatic,26.45,"Nagavara, Bangalore"
2020,Maruti Vitara Brezza ZXI Plus,"65,000",Petrol,Manual,9.45,"Marathahalli Colony, Bangalore"
2019,Hyundai Venue SX Opt Diesel BSIV,"52,351",Diesel,Manual,8.66,"Jakkur, Bangalore"
2015,Mahindra XUV500 W8 2WD,"62,000",Diesel,Manual,9.50,"Hsr Layout, Bangalore"
2016,Honda City V MT,"1,41,896",Petrol,Manual,5.32,"Mahadevapura, Bangalore"
2020,Ford Ecosport S Petrol BSIV,"40,703",Petrol,Manual,9.26,"Samethanahalli, Bangalore"
2017,Ford Endeavour 3.2 Titanium AT 4X4,"45,000",Diesel,Automatic,28.75,"Bannerghatta Road, Bangalore"
2015,Hyundai i10 Sportz 1.1L,"50,944",Petrol,Manual,3.44,"Hoodi, Bangalore"
2017,Renault KWID 1.0 AMT RXT,"26,693",Petrol,Automatic,4.05,"Samethanahalli, Bangalore"
2016,Mahindra XUV500 AT W10 AWD,"63,646",Diesel,Automatic,11.95,"Bellandur, Bangalore"
2015,Tata Zest Revotron 1.2 XT,"81,439",Petrol,Manual,4.73,"BTM Layout, Bangalore"
2018,Maruti Baleno 1.2 CVT Zeta,"35,324",Petrol,Automatic,7.25,"Bommanahalli, Bangalore"
2014,Honda Amaze 2nd Gen S,"98,798",Petrol,Manual,3.67,"Malleswaram, Bangalore"
2018,Hyundai Creta 1.6 SX Automatic Diesel,"67,000",Diesel,Automatic,14.25,"R T Nagar, Bangalore"
2014,Audi A6 2.0 TDI Premium Plus,"55,328",Diesel,Automatic,16.66,"Bellandur, Bangalore"
2016,Honda City i VTEC CVT VX,"68,000",Petrol,Automatic,7.25,"Bazaar, Bangalore"
2017,Maruti S Cross DDiS 200 Zeta,"70,000",Diesel,Manual,7.55,"Singasandra, Bangalore"
2016,Hyundai Creta 1.6 VTVT SX Plus,"39,000",Petrol,Manual,8.75,"Bazaar, Bangalore"
2016,Hyundai i20 1.2 Magna Executive,"60,060",Petrol,Manual,5.40,"Jakkur, Bangalore"
2017,Jeep Compass 2.0 Limited Option,"57,977",Diesel,Manual,13.75,"Nagavara, Bangalore"
2017,Maruti Swift LXI Optional-O,"43,053",Petrol,Manual,5.65,"Doorvaninagar, Bangalore"
2022,Hyundai Alcazar Prestige (O) 7-Seater Diesel AT BSVI,"40,091",Diesel,Automatic,19.65,"Bellandur, Bangalore"
2013,Fiat Punto 1.4 Emotion,"80,448",Petrol,Manual,3.35,"Electronics City, Bangalore"
2016,Honda Jazz 1.2 V i VTEC,"54,000",Petrol,Manual,5.65,"HSR Layout, Bangalore"
2015,Hyundai Creta 1.6 Gamma SX Plus,"1,42,783",Petrol,Manual,7.41,"Samethanahalli, Bangalore"
2019,Maruti Vitara Brezza ZDi AMT,"74,000",Diesel,Automatic,10.50,"Bazaar, Bangalore"
2022,Tata Altroz XZ Plus Diesel,"23,005",Diesel,Manual,8.35,"Jakkur, Bangalore"
2018,Hyundai Verna VTVT 1.6 AT SX Option,"62,953",Petrol,Automatic,9.65,"Nagavara, Bangalore"
2018,Honda City ZX MT,"59,131",Petrol,Manual,9.22,"Kengiri Satellite Town, Bangalore"
2018,Maruti Vitara Brezza ZDi Plus AMT,"1,10,000",Diesel,Automatic,8.75,"Doddakallasandra, Bangalore"
2015,Mercedes-Benz E-Class E250 CDI Avantgrade,"72,000",Diesel,Automatic,19,"Vasanth Nagar, Bangalore"
2023,Hyundai Creta SX,"7,000",Petrol,Manual,16.50,"R T Nagar, Bangalore"
2019,Maruti Ciaz Alpha Automatic BSIV,"1,13,000",Petrol,Automatic,6.75,"Chikkalasandra, Bangalore"
2015,Ford Figo 1.5P Titanium AT,"76,227",Petrol,Automatic,4.10,"Doorvaninagar, Bangalore"
2018,Maruti Wagon R VXI 1.2,"91,872",Petrol,Manual,4.60,"Kengiri Satellite Town, Bangalore"
2017,Hyundai Creta 1.6 E Plus,"51,600",Petrol,Manual,7.70,"Kalyan Nagar, Bangalore"
2016,Maruti Baleno 1.2 CVT Delta,"62,742",Petrol,Automatic,5.74,"Samethanahalli, Bangalore"
2016,Hyundai Verna 1.6 VTVT S,"68,978",Petrol,Manual,6.65,"Singasandra, Bangalore"
2019,Renault KWID Climber 1.0 AMT,"78,311",Petrol,Automatic,3.55,"Yeshwanthpur Bazar, Bangalore"
2015,Honda Jazz 1.2 V AT i VTEC,"50,609",Petrol,Automatic,5.10,"Jakkur, Bangalore"
2016,Maruti Baleno 1.2 Zeta,"71,669",Petrol,Manual,5.68,"Malleswaram, Bangalore"
2019,Tata Tiago 1.2 Revotron XZ Plus,"83,911",Petrol,Manual,5.18,"Malleswaram, Bangalore"
2015,Maruti Swift Dzire ZDI,"42,667",Diesel,Manual,6.25,"City, Bangalore"
2019,Skoda Rapid 1.5 TDI Ambition BSIV,"1,11,000",Diesel,Manual,9.25,"R T Nagar, Bangalore"
2017,Maruti Ciaz 1.4 Zeta,"1,84,990",Petrol,Manual,4.50,"Marathahalli Colony, Bangalore"
2018,Maruti S Cross Zeta DDiS 200 SH,"61,260",Diesel,Manual,8.75,"Marathahalli Colony, Bangalore"
2016,Honda Jazz 1.2 V i VTEC,"40,235",Petrol,Manual,5.50,"Kanakanagar, Bangalore"
2014,Maruti Celerio VXI AT,"71,000",Petrol,Automatic,3.75,"Kalyan Nagar, Bangalore"
2019,MG Hector Sharp DCT,"40,000",Petrol,Automatic,15.75,"JP Nagar III Phase, Bangalore"
2015,Honda Mobilio V i-VTEC,"45,000",Petrol,Manual,5.75,"Maruthi Nagar, Bangalore"
2014,Toyota Fortuner 4x2 Manual,"1,12,000",Diesel,Manual,18.50,"Vasanth Nagar, Bangalore"
2021,Renault Duster RXZ Turbo,"68,902",Petrol,Manual,9.16,"Jakkur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"41,161",Petrol,Manual,5.25,"Singasandra, Bangalore"
2017,Mercedes-Benz C-Class C 220 CDI Style,"52,234",Diesel,Automatic,25.96,"Bettahalsur, Bangalore"
2015,Volkswagen Polo 1.5 TDI Comfortline,"74,000",Diesel,Manual,5.55,"Neriga, Bangalore"
2018,Maruti Vitara Brezza VDi AMT,"70,000",Diesel,Automatic,8.95,"R T Nagar, Bangalore"
2014,Volkswagen Vento Petrol Comfortline,"1,07,000",Petrol,Manual,3.75,"Tilaknagar, Bangalore"
2015,Fiat Punto 1.2 Dynamic,"76,000",Petrol,Manual,3.25,"Gottigere, Bangalore"
2019,Volkswagen Vento 1.5 TDI Highline Plus AT,"34,304",Diesel,Automatic,10.35,"Jakkur, Bangalore"
2017,Honda WR-V i-VTEC VX,"55,255",Petrol,Manual,6.99,"Bellandur, Bangalore"
2019,Maruti Ciaz Alpha Diesel,"66,469",Diesel,Manual,8.29,"Kengiri Satellite Town, Bangalore"
2010,Hyundai Verna Transform VGT CRDi,"68,000",Diesel,Manual,3.30,"Nandagudi, Bangalore"
2015,Hyundai i20 Era 1.2,"69,442",Petrol,Manual,4.99,"Bellandur, Bangalore"
2019,Maruti Vitara Brezza ZDi Plus,"1,26,673",Diesel,Manual,9.25,"Doorvaninagar, Bangalore"
2020,Maruti Ciaz Delta BSVI,"60,925",Petrol,Manual,6.75,"Jakkur, Bangalore"
2017,Skoda Rapid 1.5 TDI Style Plus,"1,07,706",Diesel,Manual,6.91,"Yelahanka, Bangalore"
2018,Volkswagen Tiguan 2.0 TDI Highline,"67,000",Diesel,Automatic,25.25,"Adugodi, Bangalore"
2020,Maruti Baleno Zeta,"33,602",Petrol,Manual,7.25,"Bommanahalli, Bangalore"
2013,Skoda Rapid 1.6 TDI Elegance,"70,000",Diesel,Manual,5.60,"City, Bangalore"
2013,Land Rover Freelander 2 HSE,"1,03,928",Diesel,Automatic,15,"Vasanth Nagar, Bangalore"
2017,Hyundai i20 1.2 Asta,"1,09,000",Petrol,Manual,7.50,"R T Nagar, Bangalore"
2014,Mahindra XUV500 W8 FWD,"78,232",Diesel,Manual,9.25,"Nandagudi, Bangalore"
2021,Hyundai i20 Sportz Diesel,"34,000",Diesel,Manual,9.50,"Chikkalasandra, Bangalore"
2022,Maruti XL6 Alpha Plus,"13,267",Petrol,Manual,12.51,"Bellandur, Bangalore"
2017,Hyundai Creta 1.6 CRDi AT SX Plus,"96,000",Diesel,Automatic,10.75,"JP Nagar III Phase, Bangalore"
2017,Renault KWID 1.0 RXT,"57,555",Petrol,Manual,4.10,"Singasandra, Bangalore"
2017,Tata Hexa XTA,"1,31,000",Diesel,Automatic,11,"Hsr Layout, Bangalore"
2013,Maruti Swift LXI,"80,000",Petrol,Manual,4.65,"Rajajinagar, Bangalore"
2014,Maruti Ertiga ZXI,"50,006",Petrol,Manual,6.46,"Banashankari Iii Stage, Bangalore"
2019,Hyundai i20 Petrol Asta Option,"47,000",Petrol,Manual,6.80,"Amruthahalli, Bangalore"
2019,Hyundai Creta 1.6 SX Automatic,"51,700",Petrol,Automatic,12.45,"Panathur, Bangalore"
2019,Honda WR-V i-VTEC VX,"10,000",Petrol,Manual,8.95,"Hosur Road, Bangalore"
2015,Maruti S Cross Delta DDiS 200 SH,"65,000",Diesel,Manual,6.95,"Banashankari Iii Stage, Bangalore"
2014,Toyota Fortuner 4x2 Manual,"1,36,000",Diesel,Manual,15.55,"R T Nagar, Bangalore"
2015,Mahindra XUV500 Xclusive Edition,"1,08,000",Diesel,Manual,7.95,"Ramamurthy Nagar, Bangalore"
2019,Hyundai Creta 1.6 SX Automatic,"23,110",Petrol,Automatic,11.10,"Jakkur, Bangalore"
2015,Maruti Ritz VDi,"82,000",Diesel,Manual,3.65,"Btm Layout, Bangalore"
2020,Toyota Glanza G,"28,700",Petrol,Manual,7.75,"Kalyan Nagar, Bangalore"
2021,MG Hector Sharp Diesel MT,"81,000",Diesel,Manual,15.75,"R T Nagar, Bangalore"
2021,Hyundai i20 Sportz Turbo iMT,"28,562",Petrol,Manual,7.11,"Mahadevapura, Bangalore"
2017,Hyundai Verna CRDi 1.6 EX,"1,09,000",Diesel,Manual,8.21,"Adugodi, Bangalore"
2015,Hyundai i10 Sportz 1.1L,"69,773",Petrol,Manual,3.58,"Richmond Town, Bangalore"
2018,Hyundai Grand i10 1.2 Kappa Asta,"34,000",Petrol,Manual,5.75,"Panathur, Bangalore"
2019,Skoda Superb Corporate 1.8 TSI MT,"1,23,000",Petrol,Manual,18.50,"Vasanth Nagar, Bangalore"
2015,Volvo S60 D4 Momentum,"62,346",Diesel,Automatic,15.15,"Bellandur, Bangalore"
2014,Audi Q5 30 TDI quattro Premium,"51,697",Diesel,Automatic,18.48,"Bellandur, Bangalore"
2020,Maruti Swift ZXI BSIV,"29,000",Petrol,Manual,7.35,"JP Nagar III Phase, Bangalore"
2017,Maruti Alto K10 VXI Airbag,"55,000",Petrol,Manual,3.25,"Btm Layout, Bangalore"
2013,Volkswagen Polo IPL II 1.2 Diesel Highline,"89,000",Diesel,Manual,4.20,"J P Nagar, Bangalore"
2015,Volkswagen Vento 1.5 TDI Highline AT,"81,000",Diesel,Automatic,5.50,"R T Nagar, Bangalore"
2015,Maruti Celerio ZXI AT,"20,000",Petrol,Automatic,4.65,"Panathur, Bangalore"
2018,Ford Ecosport 1.5 Diesel Titanium BSIV,"84,327",Diesel,Manual,9.50,"Doorvaninagar, Bangalore"
2012,Maruti Alto 800 LXi,"42,881",Petrol,Manual,3.10,"Doorvaninagar, Bangalore"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"87,496",Petrol,Automatic,4.51,"Singasandra, Bangalore"
2012,Renault Duster 110PS Diesel RxZ,"71,000",Diesel,Manual,5.75,"Ramamurthy Nagar, Bangalore"
2018,Hyundai Creta 1.6 CRDi SX Option,"1,18,000",Diesel,Manual,9.95,"Hbr Layout, Bangalore"
2013,Honda Amaze S Diesel,"88,080",Diesel,Manual,3.75,"Kanakanagar, Bangalore"
2015,Mahindra XUV500 W11 FWD Diesel,"63,000",Diesel,Manual,10.90,"J P Nagar, Bangalore"
2019,Maruti Vitara Brezza ZDi AMT,"52,000",Diesel,Automatic,10.95,"Bazaar, Bangalore"
2018,Maruti Alto K10 VXI,"66,418",Petrol,Manual,3.75,"Singasandra, Bangalore"
2018,Jeep Compass 2.0 Limited Option,"89,000",Diesel,Manual,13,"Neriga, Bangalore"
2018,Mahindra XUV500 R W10 FWD,"51,500",Diesel,Manual,14.85,"Bazaar, Bangalore"
2014,Volkswagen Polo 1.5 TDI Highline,"71,000",Diesel,Manual,6.45,"Bazaar, Bangalore"
2014,Volvo S60 D4 KINETIC,"86,858",Diesel,Automatic,14,"Vasanth Nagar, Bangalore"
2016,Hyundai Verna 1.6 VTVT SX,"48,077",Petrol,Manual,7.45,"Bellandur, Bangalore"
2011,Volkswagen Polo Petrol Trendline 1.2L,"75,000",Petrol,Manual,3.45,"Bazaar, Bangalore"
2019,Mercedes-Benz GLS 350d 4MATIC,"1,08,457",Diesel,Automatic,61,"Vasanth Nagar, Bangalore"
2015,Toyota Fortuner 4x2 Manual,"1,44,000",Diesel,Manual,18.95,"Bazaar, Bangalore"
2017,Hyundai Creta 1.6 E Plus,"68,000",Petrol,Manual,9.25,"R T Nagar, Bangalore"
2019,Maruti Vitara Brezza VDi,"1,08,773",Diesel,Manual,9,"Nagarbhavi, Bangalore"
2013,Maruti Ritz VXI,"62,863",Petrol,Manual,3.75,"Kanakanagar, Bangalore"
2011,Hyundai i10 Sportz AT,"34,000",Petrol,Automatic,3.60,"Chikkalasandra, Bangalore"
2012,Toyota Fortuner 4x2 Manual,"1,17,000",Diesel,Manual,13.95,"Bazaar, Bangalore"
2009,Honda City 1.5 V AT,"76,000",Petrol,Automatic,3.90,"R T Nagar, Bangalore"
2013,Toyota Fortuner 4x2 Manual,"85,000",Diesel,Manual,15.95,"Bazaar, Bangalore"
2013,Mahindra XUV500 W8 FWD,"70,000",Diesel,Manual,7.65,"J P Nagar, Bangalore"
2016,Honda BR-V i-DTEC V MT,"60,000",Diesel,Manual,7.55,"Adugodi, Bangalore"
2017,Maruti Ertiga VXI,"78,208",Petrol,Manual,7.42,"Hoodi, Bangalore"
2015,Skoda Rapid 1.5 TDI Elegance Black Package,"1,18,621",Diesel,Manual,5.04,"Btm Layout, Bangalore"
2021,Honda Amaze 2nd Gen VX CVT BSVI,"20,975",Petrol,Automatic,8.19,"BTM Layout, Bangalore"
2013,Mitsubishi Pajero Select Plus 4X4 MT,"1,19,000",Diesel,Manual,8.90,"Doorvaninagar, Bangalore"
2022,Maruti Alto 800 VXI Plus BSVI,"6,428",Petrol,Manual,4.38,"BTM Layout, Bangalore"
2013,Hyundai i20 Magna Optional 1.2,"79,097",Petrol,Manual,3.55,"Mahadevapura, Bangalore"
2020,Tata Altroz XZ BSVI,"10,600",Petrol,Manual,8,"Kalyan Nagar, Bangalore"
2020,Hyundai Venue S Turbo BSIV,"32,233",Petrol,Manual,7.14,"Magadi Road, Bangalore"
2012,Honda City V MT,"1,11,738",Petrol,Manual,4.10,"Doorvaninagar, Bangalore"
2015,Hyundai Creta 1.6 CRDi SX,"84,000",Diesel,Manual,8,"Nagarbhavi, Bangalore"
2016,Maruti Ciaz ZDi Plus SHVS,"99,000",Diesel,Manual,6.35,"Hosur Road, Bangalore"
2016,Honda Jazz 1.2 V i VTEC,"29,000",Petrol,Manual,6.35,"R T Nagar, Bangalore"
2019,Hyundai Verna VTVT 1.6 AT SX Plus,"79,165",Petrol,Automatic,9.75,"City, Bangalore"
2019,Maruti Swift AMT VXI,"58,362",Petrol,Automatic,6.75,"Bommanahalli, Bangalore"
2017,Honda BR-V i-DTEC V MT,"66,000",Diesel,Manual,8.25,"Adugodi, Bangalore"
2017,Hyundai Creta 1.6 VTVT E Plus,"39,000",Petrol,Manual,8.65,"Panathur, Bangalore"
2017,Maruti Baleno 1.2 Zeta,"97,769",Petrol,Manual,5.41,"Mahadevapura, Bangalore"
2022,Kia Carens Luxury Plus Turbo 2022-2023,"38,459",Petrol,Manual,15.20,"Magadi Road, Bangalore"
2019,Honda City i-VTEC CVT VX,"34,455",Petrol,Automatic,9.65,"Richmond Town, Bangalore"
2018,Hyundai i20 1.4 Asta,"76,000",Diesel,Manual,7.49,"Adugodi, Bangalore"
2014,Toyota Fortuner 4x2 Manual,"1,01,000",Diesel,Manual,17,"JP Nagar III Phase, Bangalore"
2015,Land Rover Discovery Sport TD4 HSE,"61,000",Diesel,Automatic,28,"R T Nagar, Bangalore"
2017,Hyundai Grand i10 Magna AT,"52,000",Petrol,Automatic,5.15,"Bazaar, Bangalore"
2017,Land Rover Range Rover Sport SE,"63,000",Diesel,Automatic,59,"Bazaar, Bangalore"
2017,Renault Duster Petrol RXS CVT,"67,362",Petrol,Automatic,7,"Bommanahalli, Bangalore"
2014,Renault Fluence E4 D,"90,000",Diesel,Manual,3.90,"J P Nagar, Bangalore"
2014,Hyundai Verna 1.6 SX CRDI (O) AT,"80,176",Diesel,Automatic,6.75,"City, Bangalore"
2013,Hyundai i10 Sportz AT,"79,230",Petrol,Automatic,3.25,"Richmond Town, Bangalore"
2016,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,"76,000",Diesel,Manual,19,"Nandagudi, Bangalore"
2013,Hyundai Verna 1.6 SX,"1,60,219",Diesel,Manual,4.75,"Doorvaninagar, Bangalore"
2014,Hyundai i20 Sportz 1.2,"63,495",Petrol,Manual,4.05,"Magadi Road, Bangalore"
2018,Renault KWID 1.0 RXT,"25,561",Petrol,Manual,3.95,"Singasandra, Bangalore"
2018,Maruti Vitara Brezza ZDi Plus,"1,21,918",Diesel,Manual,9.45,"City, Bangalore"
2016,Hyundai EON Magna Plus Option,"1,35,000",Petrol,Manual,3.20,"Gottigere, Bangalore"
2011,Hyundai i10 Sportz,"61,000",Petrol,Manual,3.10,"Maruthi Nagar, Bangalore"
2016,Hyundai Grand i10 Sportz,"81,599",Petrol,Manual,4.65,"Singasandra, Bangalore"
2013,Toyota Fortuner 4x2 AT,"2,28,000",Diesel,Automatic,14,"City, Bangalore"
2015,Toyota Fortuner 4x2 Manual,"1,40,000",Diesel,Manual,15.95,"Banashankari Iii Stage, Bangalore"
