Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2019,Maruti Alto 800 LXi,"47,829",Petrol,Manual,3.10,"Gota, Ahmedabad"
2020,Maruti Alto 800 VXI BSVI,"65,045",Petrol,Manual,3.12,"Mumatpura, Ahmedabad"
2016,Hyundai Grand i10 Sportz,"42,000",Petrol,Manual,4.50,"Naranpura Vistar, Ahmedabad"
2021,Tata Tiago XZA,"12,684",Petrol,Automatic,6.11,"Gota, Ahmedabad"
2021,Maruti Baleno Delta,"53,054",Petrol,Manual,5.37,"Naroda, Ahmedabad"
2018,Maruti Alto 800 VXI,"1,04,554",Petrol,Manual,2.57,"Gota, Ahmedabad"
2021,Maruti Alto 800 LXI Opt BSVI,"48,769",Petrol,Manual,3.34,"Naroda, Ahmedabad"
2010,Honda Jazz Active,"65,000",Petrol,Manual,2.25,"Makarba, Ahmedabad"
2012,Hyundai Verna 1.6 CRDi SX Opt,"83,355",Diesel,Manual,4.32,"Gota, Ahmedabad"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"13,916",Petrol,Manual,4.31,"Gota, Ahmedabad"
2019,Maruti Alto K10 VXI,"56,771",Petrol,Manual,3.08,"Gota, Ahmedabad"
2015,Maruti Celerio LXI,"42,083",Petrol,Manual,2.87,"Gota, Ahmedabad"
2014,Honda Mobilio S i-DTEC,"87,404",Diesel,Manual,3.25,"Behrampura, Ahmedabad"
2022,Maruti Grand Vitara Alpha Plus Hybrid CVT,"49,069",Petrol,Automatic,15.77,"Gota, Ahmedabad"
2013,Maruti Ritz VXi,"45,929",Petrol,Manual,2.97,"Gota, Ahmedabad"
2021,Renault Triber RXT,"44,103",Petrol,Manual,4.42,"Mumatpura, Ahmedabad"
2015,Skoda Rapid 1.6 MPI Ambition,"79,000",Petrol,Manual,4.90,"Naranpura, Ahmedabad"
2019,Hyundai i20 Sportz Plus BSIV,"53,010",Petrol,Manual,5.80,"Naroda, Ahmedabad"
2022,Maruti Brezza Zxi Plus,"75,180",Petrol,Manual,9.63,"Gota, Ahmedabad"
2023,Citroen C3 Puretech 110 Feel,"19,000",Petrol,Manual,6.50,"Naranpura, Ahmedabad"
2018,Maruti Dzire VXI,"68,949",Petrol,Manual,5.36,"Gota, Ahmedabad"
2021,Hyundai i20 Sportz 1.2,"26,610",Petrol,Manual,6.63,"Gota, Ahmedabad"
2018,Maruti Baleno 1.2 CVT Alpha,"75,000",Petrol,Automatic,5.75,"Ghodasar, Ahmedabad"
2016,Maruti Wagon R LXI BS IV,"47,304",Petrol,Manual,3.19,"Mumatpura, Ahmedabad"
2012,Honda Brio E MT,"79,187",Petrol,Manual,2.26,"Gota, Ahmedabad"
2017,Honda Jazz 1.2 SV i VTEC,"93,341",Petrol,Manual,3.99,"Gota, Ahmedabad"
2016,Hyundai Grand i10 1.2 Kappa Magna BSIV,"1,01,688",Petrol,Manual,3.93,"Gota, Ahmedabad"
2019,Renault Triber RXZ,"45,681",Petrol,Manual,5.68,"Naroda, Ahmedabad"
2014,Hyundai Xcent 1.2 Kappa S Option,"61,000",Petrol,Manual,3.75,"Navrangpura, Ahmedabad"
2022,Hyundai i20 Asta Opt BSVI,"11,518",Petrol,Manual,7.60,"Mumatpura, Ahmedabad"
2021,Tata Safari XZA Plus (O) 6Str AT,"37,502",Diesel,Automatic,17.61,"Gota, Ahmedabad"
2016,Maruti Alto 800 LXi,"55,655",Petrol,Manual,2.81,"Gota, Ahmedabad"
2015,Hyundai i20 Asta 1.2,"67,081",Petrol,Manual,4.92,"Gota, Ahmedabad"
2023,Kia Sonet GTX Plus Diesel iMT,"9,393",Diesel,Automatic,10.76,"Gota, Ahmedabad"
2015,Hyundai Xcent Petrol,"61,287",Petrol,Manual,3.83,"Gota, Ahmedabad"
2015,Honda Amaze S i-Vtech,"68,460",Petrol,Manual,3.60,"Naroda, Ahmedabad"
2017,Maruti Celerio ZXI,"43,439",Petrol,Manual,4.19,"Gota, Ahmedabad"
2017,Honda City i-VTEC CVT ZX,"34,000",Petrol,Automatic,8.50,"Naranpura, Ahmedabad"
2014,Hyundai Verna 1.6 CRDi SX,"82,789",Diesel,Manual,4.97,"Gota, Ahmedabad"
2021,Honda WR-V i-DTEC VX,"78,691",Diesel,Manual,7.78,"Gota, Ahmedabad"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"24,129",Petrol,Manual,4.82,"Gota, Ahmedabad"
2022,Honda City V MT,"46,804",Petrol,Manual,8.49,"Naroda, Ahmedabad"
2023,Tata Altroz XZ Plus,"6,761",Petrol,Manual,9.55,"Gota, Ahmedabad"
2014,Hyundai Grand i10 1.2 Kappa Asta,"79,369",Petrol,Manual,4.20,"Gota, Ahmedabad"
2020,Hyundai Santro Era Executive,"45,963",Petrol,Manual,4.21,"Gota, Ahmedabad"
2015,Honda Brio E MT,"52,000",Petrol,Manual,2.95,"Makarba, Ahmedabad"
2018,Hyundai Verna VTVT 1.6 AT SX Option,"45,700",Petrol,Automatic,8.25,"Vasna, Ahmedabad"
2017,Maruti Ignis 1.2 AMT Delta BSIV,"55,000",Petrol,Automatic,4.90,"Naranpura Vistar, Ahmedabad"
2020,Maruti Baleno 1.2 Delta,"58,200",Petrol,Manual,6.25,"Ctm Char Rasta, Ahmedabad"
2011,Maruti Ritz VXI,"51,000",Petrol,Manual,2.40,"Ambawadi, Ahmedabad"
2019,Hyundai Verna SX IVT Opt,"65,824",Petrol,Automatic,9.02,"Naroda, Ahmedabad"
2016,Honda City i VTEC CVT SV,"72,000",Petrol,Automatic,5.90,"Naranpura, Ahmedabad"
2019,Renault Duster SANDSTORM RXS 85 PS,"69,811",Diesel,Manual,6.51,"Gota, Ahmedabad"
2020,Maruti Vitara Brezza ZXI Plus,"50,117",Petrol,Manual,6.95,"Naroda, Ahmedabad"
2017,Honda Jazz 1.2 V AT i VTEC,"65,000",Petrol,Automatic,5.25,"Ramdev Nagar, Ahmedabad"
2017,Renault Triber RXZ Dual Tone,"34,934",Petrol,Manual,5.46,"Gota, Ahmedabad"
2017,Honda WR-V i-VTEC S,"52,752",Petrol,Manual,4.90,"Mumatpura, Ahmedabad"
2019,Maruti Wagon R ZXI AMT 1.2,"93,156",Petrol,Automatic,4,"Naroda, Ahmedabad"
2023,MG Astor Savvy CVT BSVI,"19,000",Petrol,Automatic,13.75,"Naranpura, Ahmedabad"
2016,Maruti Alto 800 LXI,"22,151",Petrol,Manual,2.80,"Mumatpura, Ahmedabad"
2021,Maruti Vitara Brezza ZXI,"86,424",Petrol,Manual,7.31,"Mumatpura, Ahmedabad"
2021,Volkswagen Taigun 1.5 TSI GT Plus DSG,"51,545",Petrol,Automatic,12.38,"Gota, Ahmedabad"
2019,Maruti Celerio ZXI,"35,420",Petrol,Manual,3.66,"Gota, Ahmedabad"
2021,Maruti Alto 800 LXi,"4,970",Petrol,Manual,3.67,"Gota, Ahmedabad"
2019,Maruti Celerio ZXI,"55,452",Petrol,Manual,4.14,"Gota, Ahmedabad"
2017,Hyundai i20 Magna AT 1.4,"1,02,500",Petrol,Automatic,4.25,"Chandkheda, Ahmedabad"
2015,Hyundai Grand i10 Asta,"32,633",Petrol,Manual,4.82,"Mumatpura, Ahmedabad"
2017,Maruti Wagon R VXI 1.2,"76,026",Petrol,Manual,3.97,"Gota, Ahmedabad"
2021,Mahindra Thar LX 4WD Convert Top Diesel BSVI,"34,176",Diesel,Manual,13.05,"Gota, Ahmedabad"
2019,Hyundai i20 Sportz Plus BSIV,"59,777",Petrol,Manual,5.40,"Naroda, Ahmedabad"
2022,Tata Nexon XM S Diesel BSVI,"60,000",Diesel,Manual,8.75,"Sahil Residency, Ahmedabad"
2019,Hyundai Xcent 1.2 VTVT S,"63,033",Petrol,Manual,4.55,"Mumatpura, Ahmedabad"
2020,Hyundai Aura S,"26,098",Petrol,Manual,5.25,"Mumatpura, Ahmedabad"
2013,Hyundai i10 Sportz,"73,433",Petrol,Manual,2.74,"Naroda, Ahmedabad"
2017,Maruti Ignis 1.2 AMT Delta BSIV,"72,325",Petrol,Automatic,3.90,"Mumatpura, Ahmedabad"
2019,Renault Duster Petrol RXS CVT,"72,081",Petrol,Automatic,6.44,"Naroda, Ahmedabad"
2022,Tata Altroz XZ,"65,500",Petrol,Manual,7.08,"Gota, Ahmedabad"
2018,Jeep Compass 1.4 Longitude Plus AT,"77,000",Petrol,Automatic,8.75,"Ramdev Nagar, Ahmedabad"
2022,Honda City ZX MT,"53,883",Petrol,Manual,11.57,"Gota, Ahmedabad"
2015,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,"86,000",Diesel,Manual,8.95,"Makarba, Ahmedabad"
2015,Hyundai Grand i10 AT Asta,"57,000",Petrol,Automatic,4.50,"Naranpura, Ahmedabad"
2013,Hyundai i10 Magna 1.1,"88,512",Petrol,Manual,2.63,"Gota, Ahmedabad"
2016,Maruti Swift Dzire VXi AT,"50,767",Petrol,Automatic,4.93,"Gota, Ahmedabad"
2021,Renault Triber RXZ,"31,140",Petrol,Manual,5.90,"Gota, Ahmedabad"
2009,Hyundai Santro Xing GLS,"80,000",Petrol,Manual,2.11,"Naranpura Vistar, Ahmedabad"
2020,Hyundai Aura S,"47,646",Petrol,Manual,5.58,"Naroda, Ahmedabad"
2022,Maruti Celerio ZXI,"20,280",Petrol,Manual,4.90,"Naroda, Ahmedabad"
2023,Maruti Celerio ZXI,"4,000",Petrol,Manual,5.71,"Gota, Ahmedabad"
2021,Maruti Wagon R VXI 1.2,"53,517",Petrol,Manual,4.55,"Mumatpura, Ahmedabad"
2018,Honda Jazz 1.2 V i VTEC,"30,931",Petrol,Manual,4.61,"Naroda, Ahmedabad"
2016,Honda Amaze VX i-Vtech,"93,191",Petrol,Manual,3.70,"Mumatpura, Ahmedabad"
2019,Maruti Wagon R ZXI 1.2,"63,163",Petrol,Manual,4.35,"Naroda, Ahmedabad"
2021,Maruti S-Presso VXI Plus 2019-2022,"45,450",Petrol,Manual,3.53,"Mumatpura, Ahmedabad"
2015,Maruti Wagon R VXI BS IV,"19,482",Petrol,Manual,3.40,"Naroda, Ahmedabad"
2019,Hyundai Grand i10 1.2 Kappa Magna BSIV,"57,000",Petrol,Manual,5.20,"Naranpura Vistar, Ahmedabad"
2020,Maruti Baleno Zeta,"94,048",Petrol,Manual,5.30,"Mumatpura, Ahmedabad"
2018,Honda WR-V i-VTEC VX,"33,576",Petrol,Manual,6,"Mumatpura, Ahmedabad"
2023,Hyundai Verna SX Opt,"49,853",Petrol,Manual,14.25,"Chandkheda, Ahmedabad"
2019,Honda Amaze S Petrol BSIV,"80,719",Petrol,Manual,4.99,"Mumatpura, Ahmedabad"
2016,Hyundai Verna 1.6 SX CRDI (O) AT,"1,00,912",Diesel,Automatic,5.26,"Gota, Ahmedabad"
2021,MG Hector Sharp Diesel MT,"42,000",Diesel,Manual,15,"Paldi, Ahmedabad"
2018,Maruti Swift Dzire VXI 1.2,"74,234",Petrol,Manual,4.80,"Naroda, Ahmedabad"
2018,Maruti Wagon R VXI 1.2,"10,501",Petrol,Manual,4.01,"Gota, Ahmedabad"
2020,Kia Carnival Limousine,"60,000",Diesel,Automatic,26.50,"Naranpura, Ahmedabad"
2021,Hyundai Santro Sportz,"56,995",Petrol,Manual,4.81,"Gota, Ahmedabad"
2018,Hyundai Santro Sportz BSIV,"96,225",Petrol,Manual,3.28,"Naroda, Ahmedabad"
2017,Hyundai Grand i10 1.2 Kappa Asta,"65,634",Petrol,Manual,4.37,"Naroda, Ahmedabad"
2016,Honda Jazz 1.2 V AT i VTEC,"49,000",Petrol,Automatic,4.95,"Ramdev Nagar, Ahmedabad"
2018,Maruti Baleno 1.2 Zeta,"86,925",Petrol,Manual,4.50,"Mumatpura, Ahmedabad"
2021,Toyota Urban cruiser Premium AT,"61,000",Petrol,Automatic,9.50,"Naranpura, Ahmedabad"
2017,Hyundai i20 Sportz 1.4 CRDi,"84,397",Diesel,Manual,5.37,"Naroda, Ahmedabad"
2015,Skoda Octavia 1.8 TSI AT Style Plus,"55,000",Petrol,Automatic,8.90,"Naranpura, Ahmedabad"
2017,Maruti Celerio ZXI,"71,608",Petrol,Manual,3.60,"Gota, Ahmedabad"
2012,Toyota Corolla Altis G AT,"80,000",Petrol,Automatic,5.50,"Paldi, Ahmedabad"
2019,Maruti XL6 Alpha,"55,728",Petrol,Manual,7.30,"Naroda, Ahmedabad"
2018,Maruti Celerio ZXI,"73,877",Petrol,Manual,4.10,"Gota, Ahmedabad"
2017,Volkswagen Polo GT TSI,"51,000",Petrol,Automatic,5.25,"Sardarnagar, Ahmedabad"
2016,Honda Jazz 1.5 V i DTEC,"70,000",Diesel,Manual,5.10,"Ghodasar, Ahmedabad"
2021,Hyundai i20 N-Line N8 DCT BSVI,"44,500",Petrol,Automatic,11.50,"Paldi, Ahmedabad"
2019,MG Hector Sharp Diesel MT BSIV,"90,258",Diesel,Manual,10.54,"Mumatpura, Ahmedabad"
2021,Tata Nexon XZA Plus (O) AMT Diesel,"1,09,050",Diesel,Automatic,8.44,"Gota, Ahmedabad"
2016,Hyundai Grand i10 Asta Option AT,"78,139",Petrol,Automatic,4.30,"Naroda, Ahmedabad"
2017,Volkswagen Ameo Cup Edition Comfortline,"1,08,295",Petrol,Manual,4.11,"Gota, Ahmedabad"
2021,Maruti Baleno 1.2 Zeta,"77,000",Petrol,Manual,6.50,"Naranpura Vistar, Ahmedabad"
2015,Honda City i VTEC V,"72,976",Petrol,Manual,4.73,"Naroda, Ahmedabad"
2022,Honda Amaze VX i DTEC,"56,810",Diesel,Manual,8.61,"Gota, Ahmedabad"
2017,Honda WR-V i-VTEC VX,"51,000",Petrol,Manual,6.50,"Ambli, Ahmedabad"
2015,Skoda Octavia Elegance 2.0 TDI AT,"1,07,303",Diesel,Automatic,9.08,"Gota, Ahmedabad"
2017,Tata Safari DICOR 2.2 EX 4x2 BS IV,"69,000",Diesel,Manual,8.11,"Ghatlodia, Ahmedabad"
2018,Hyundai Grand i10 1.2 Kappa Asta,"63,060",Petrol,Manual,4.95,"Naroda, Ahmedabad"
2019,Maruti Alto 800 LXI BSIV,"41,000",Petrol,Manual,3.25,"Ramdev Nagar, Ahmedabad"
2016,Honda Brio S MT,"55,871",Petrol,Manual,2.65,"Mumatpura, Ahmedabad"
2017,Maruti Wagon R VXI Optional,"68,000",Petrol,Manual,3.75,"Ramdev Nagar, Ahmedabad"
2018,Audi Q3 35 TDI Quattro Technology,"73,000",Diesel,Automatic,28.99,"Teen Darwaja, Ahmedabad"
2010,Toyota Corolla Altis Diesel D4DG,"61,000",Diesel,Manual,3.50,"Naranpura Vistar, Ahmedabad"
2015,Hyundai i20 Asta 1.2,"1,07,699",Petrol,Manual,4.08,"Mumatpura, Ahmedabad"
2018,Honda City i-VTEC CVT V,"75,000",Petrol,Automatic,7.50,"Naranpura Vistar, Ahmedabad"
2015,Hyundai Grand i10 AT Asta,"70,000",Petrol,Automatic,4.50,"Naranpura Vistar, Ahmedabad"
2015,Nissan Micra XV CVT,"50,000",Petrol,Automatic,3.50,"Naranpura Vistar, Ahmedabad"
2017,Hyundai Verna VTVT 1.6 AT SX Option,"98,156",Petrol,Automatic,7.13,"Mumatpura, Ahmedabad"
2019,Honda City i-DTEC VX,"45,000",Diesel,Manual,10.50,"Paldi, Ahmedabad"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"94,407",Petrol,Manual,3.95,"Naroda, Ahmedabad"
2016,Hyundai i20 Asta Option 1.4 CRDi,"80,100",Diesel,Manual,5.45,"Vasna, Ahmedabad"
2017,Maruti Baleno 1.2 Alpha,"75,096",Petrol,Manual,4.90,"Mumatpura, Ahmedabad"
2015,Honda Amaze S i-Dtech,"90,000",Diesel,Manual,4.50,"Ambli, Ahmedabad"
2017,Hyundai i20 Asta 1.2,"53,269",Petrol,Manual,4.88,"Mumatpura, Ahmedabad"
2017,Hyundai EON Era Plus,"50,174",Petrol,Manual,2.75,"Mumatpura, Ahmedabad"
2017,Maruti Baleno 1.3 Zeta,"83,954",Diesel,Manual,5.18,"Mumatpura, Ahmedabad"
2015,Renault Duster 85PS Diesel RxE,"68,000",Diesel,Manual,4.30,"Pada Pole Gandhi Road, Ahmedabad"
2019,Hyundai Verna SX IVT Opt,"70,823",Petrol,Automatic,8.56,"Mumatpura, Ahmedabad"
2014,Honda Brio S MT,"1,14,936",Petrol,Manual,2.83,"Naroda, Ahmedabad"
2016,Honda Jazz 1.2 VX i VTEC,"36,000",Petrol,Manual,5.25,"Paldi, Ahmedabad"
2015,Hyundai Grand i10 AT Asta,"62,000",Petrol,Automatic,5.40,"Ambli, Ahmedabad"
2018,Maruti Wagon R VXI CNG,"82,359",CNG,Manual,3.58,"Gota, Ahmedabad"
2015,Hyundai Xcent 1.2 Kappa SX,"90,000",Petrol,Manual,3.90,"Ramdev Nagar, Ahmedabad"
2017,Hyundai Grand i10 1.2 Kappa Magna AT,"47,001",Petrol,Automatic,4.75,"Ambli, Ahmedabad"
2016,Renault Pulse Petrol RxL,"69,000",Petrol,Manual,3.75,"Ghodasar, Ahmedabad"
2015,Renault KWID RXT,"88,300",Petrol,Manual,2.07,"Gota, Ahmedabad"
2021,Tata Nexon XMA AMT S BSVI,"50,000",Petrol,Automatic,7.75,"Makarba, Ahmedabad"
2023,Maruti Alto K10 VXI Plus,"6,538",Petrol,Manual,4.58,"Gota, Ahmedabad"
2023,Hyundai Venue S,"20,019",Petrol,Manual,8.69,"Gota, Ahmedabad"
2015,Honda Amaze S i-Vtech,"98,714",Petrol,Manual,3.62,"Mumatpura, Ahmedabad"
2021,Skoda Kushaq 1.5 TSI Style DSG,"16,570",Petrol,Automatic,12.98,"Gota, Ahmedabad"
2014,Hyundai EON Era Plus,"40,000",Petrol,Manual,2.65,"Makarba, Ahmedabad"
2017,Honda Jazz 1.2 SV i VTEC,"45,000",Petrol,Manual,4.25,"Navrangpura, Ahmedabad"
2020,Tata Nexon EV XZ Plus,"44,000",Electric,Automatic,9.50,"Navrangpura, Ahmedabad"
2020,Hyundai Santro Magna AMT,"44,003",Petrol,Automatic,4.55,"Mumatpura, Ahmedabad"
2018,Maruti Dzire VXI,"35,481",Petrol,Manual,5.84,"Gota, Ahmedabad"
2018,Toyota Corolla Altis 1.8 G,"85,000",Petrol,Manual,8,"Navrangpura, Ahmedabad"
2017,Renault KWID Climber 1.0 MT,"8,566",Petrol,Manual,3.53,"Gota, Ahmedabad"
2020,Tata Nexon XZ Plus Diesel S,"81,097",Diesel,Manual,8.58,"Gota, Ahmedabad"
2014,Hyundai i20 Sportz Petrol,"40,818",Petrol,Manual,3.35,"Gota, Ahmedabad"
2021,Ford Freestyle Titanium Plus,"50,548",Petrol,Manual,5.61,"Gota, Ahmedabad"
2014,Maruti Alto K10 VXI,"59,923",Petrol,Manual,2.39,"Gota, Ahmedabad"
2016,Maruti Baleno 1.2 Delta,"93,000",Petrol,Manual,4.40,"Makarba, Ahmedabad"
2022,Hyundai Santro Sportz Executive CNG,"42,297",CNG,Manual,5.29,"Gota, Ahmedabad"
2022,Tata Altroz XT Turbo,"4,100",Petrol,Manual,6.64,"Gota, Ahmedabad"
2017,Chevrolet Beat Diesel LT,"48,418",Diesel,Manual,3.11,"Gota, Ahmedabad"
2013,Honda Brio S MT,"49,820",Petrol,Manual,2.70,"Gota, Ahmedabad"
2018,Tata Nexon XZ Diesel,"54,891",Diesel,Manual,6.51,"Gota, Ahmedabad"
2021,Hyundai i20 N-Line N8 iMT Dual tone,"13,437",Petrol,Manual,8.13,"Gota, Ahmedabad"
2018,Hyundai i20 Asta 1.2,"30,759",Petrol,Manual,6.57,"Gota, Ahmedabad"
2022,Maruti Wagon R LXI CNG,"10,300",CNG,Manual,5.74,"Gota, Ahmedabad"
2018,Tata Tiago 1.05 Revotorq XZ,"39,152",Diesel,Manual,4.81,"Gota, Ahmedabad"
2019,Renault KWID 1.0 RXT Opt,"34,813",Petrol,Manual,3.73,"Gota, Ahmedabad"
2022,MG Astor Savvy Turbo AT BSVI,"26,115",Petrol,Automatic,14.43,"Gota, Ahmedabad"
2016,Maruti Wagon R VXI 1.2,"37,843",Petrol,Manual,3.99,"Gota, Ahmedabad"
2018,BMW 3 Series GT Luxury Line,"50,000",Diesel,Automatic,19.75,"Makarba, Ahmedabad"
2022,Tata Altroz XM Plus,"23,562",Petrol,Manual,5.91,"Gota, Ahmedabad"
2018,Renault KWID RXL,"25,001",Petrol,Manual,2.94,"Gota, Ahmedabad"
2015,Hyundai Grand i10 1.2 Kappa Magna BSIV,"80,832",Petrol,Manual,3.67,"Gota, Ahmedabad"
2016,Honda Brio S MT,"52,000",Petrol,Manual,3.50,"Navrangpura, Ahmedabad"
2016,Maruti Celerio ZXI AMT,"39,478",Petrol,Automatic,3.75,"Mumatpura, Ahmedabad"
2023,Maruti Baleno Zeta Diesel,"23,089",Diesel,Manual,7.83,"Gota, Ahmedabad"
2018,Maruti Swift AMT ZXI,"28,528",Petrol,Automatic,6.04,"Gota, Ahmedabad"
2018,Maruti Baleno RS Petrol,"27,374",Petrol,Manual,5.85,"Gota, Ahmedabad"
2018,Maruti Baleno Alpha Diesel,"54,844",Diesel,Manual,5.62,"Gota, Ahmedabad"
2013,Maruti Wagon R VXI 1.2,"64,745",Petrol,Manual,2.98,"Gota, Ahmedabad"
2017,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"42,861",Petrol,Manual,4.25,"Naroda, Ahmedabad"
2020,Renault KWID RXL,"13,898",Petrol,Manual,3.42,"Mumatpura, Ahmedabad"
2012,Honda Brio S MT,"66,000",Petrol,Manual,2.35,"Naranpura Vistar, Ahmedabad"
2015,Datsun GO T,"84,803",Petrol,Manual,2.08,"Gota, Ahmedabad"
2021,Maruti Swift VXI,"22,000",Petrol,Manual,5.75,"Naranpura Vistar, Ahmedabad"
2023,Mercedes-Benz A-Class Limousine A 200d BSVI,"16,000",Diesel,Automatic,42,"Paldi, Ahmedabad"
2016,Hyundai i20 Sportz 1.2,"61,089",Petrol,Manual,4.49,"Naroda, Ahmedabad"
2014,Maruti Swift Dzire VXI,"73,391",Petrol,Manual,3.98,"Gota, Ahmedabad"
2016,Maruti Swift VXI,"20,000",Petrol,Manual,4.75,"Ghodasar, Ahmedabad"
2014,Toyota Etios Liva V,"77,000",Petrol,Manual,3.95,"Makarba, Ahmedabad"
2017,Volkswagen Vento 1.5 TDI Highline AT,"1,15,000",Diesel,Automatic,6.10,"Naranpura, Ahmedabad"
2018,Hyundai EON Era Plus,"37,248",Petrol,Manual,3.08,"Naroda, Ahmedabad"
2016,Hyundai Creta 1.6 VTVT S,"37,000",Petrol,Manual,7.25,"Ramdev Nagar, Ahmedabad"
2017,Maruti Alto 800 LXi,"59,364",Petrol,Manual,2.79,"Gota, Ahmedabad"
2017,Honda WR-V i-VTEC S,"67,000",Petrol,Manual,4.95,"Makarba, Ahmedabad"
2020,Hyundai Aura S Diesel,"46,613",Diesel,Manual,5.78,"Gota, Ahmedabad"
2017,Hyundai i20 1.2 Asta Dual Tone,"48,975",Petrol,Manual,5.90,"Gota, Ahmedabad"
2023,Tata Nexon XZ Plus Dark Edition,"25,891",Petrol,Manual,10.07,"Gota, Ahmedabad"
2014,Maruti Alto 800 LXi,"1,03,963",Petrol,Manual,2.16,"Gota, Ahmedabad"
2013,Honda Amaze S i-Dtech,"70,000",Diesel,Manual,3.30,"Makarba, Ahmedabad"
2021,Hyundai Grand i10 Nios AMT Sportz,"69,000",Petrol,Automatic,5.95,"Makarba, Ahmedabad"
2018,Maruti Baleno 1.2 CVT Delta,"60,000",Petrol,Automatic,5,"Ghodasar, Ahmedabad"
2010,Hyundai i20 1.2 Magna,"90,000",Petrol,Manual,3,"Ramdev Nagar, Ahmedabad"
2024,Hyundai Verna SX Opt Turbo DCT,"15,000",Petrol,Automatic,17.25,"Paldi, Ahmedabad"
2021,Honda Jazz V CVT,"31,000",Petrol,Automatic,7.25,"Naranpura, Ahmedabad"
2017,Mahindra XUV500 W9 AT,"93,764",Diesel,Automatic,9.17,"Gota, Ahmedabad"
2019,Hyundai Venue SX Turbo,"1,07,817",Petrol,Manual,6.92,"Gota, Ahmedabad"
2018,Renault KWID 1.0 AMT RXT,"64,462",Petrol,Automatic,3.07,"Gota, Ahmedabad"
2016,Honda Amaze VX i-VTEC,"43,926",Petrol,Manual,5.13,"Gota, Ahmedabad"
2014,Hyundai Grand i10 1.2 Kappa Asta,"69,067",Petrol,Manual,3.75,"Gota, Ahmedabad"
2017,Maruti Swift Dzire VXI,"94,606",Petrol,Manual,4.60,"Gota, Ahmedabad"
2018,Maruti Baleno Delta Diesel,"39,495",Diesel,Manual,5.76,"Gota, Ahmedabad"
2022,Renault KWID 1.0 AMT RXT,"28,115",Petrol,Automatic,4.60,"Gota, Ahmedabad"
2015,Hyundai EON Magna,"64,099",Petrol,Manual,2.41,"Gota, Ahmedabad"
2021,MG Hector Plus Sharp CVT,"66,247",Petrol,Automatic,11.13,"Gota, Ahmedabad"
2015,Hyundai EON Sportz,"85,804",Petrol,Manual,2.80,"Gota, Ahmedabad"
2017,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"76,987",Petrol,Manual,4.50,"Mumatpura, Ahmedabad"
2018,Maruti Wagon R VXI CNG,"66,100",CNG,Manual,4.04,"Gota, Ahmedabad"
2018,Maruti Ignis 1.2 Zeta BSIV,"55,570",Petrol,Manual,3.97,"Mumatpura, Ahmedabad"
2011,Hyundai i20 Sportz Petrol,"91,960",Petrol,Manual,2.25,"Gota, Ahmedabad"
2014,Skoda Rapid 1.5 TDI AT Ambition,"89,000",Diesel,Automatic,5.90,"Naranpura, Ahmedabad"
2022,Maruti Celerio VXI,"32,006",Petrol,Manual,4.55,"Naroda, Ahmedabad"
2018,Maruti Baleno 1.2 Zeta,"25,287",Petrol,Manual,5.16,"Naroda, Ahmedabad"
2021,Skoda Rapid 1.6 MPI Rider Edition,"34,060",Petrol,Manual,7.26,"Gota, Ahmedabad"
2017,Maruti Swift Dzire VDI,"80,842",Diesel,Manual,4.47,"Gota, Ahmedabad"
2018,Maruti Vitara Brezza ZDi AMT,"97,000",Diesel,Automatic,7.25,"Ramdev Nagar, Ahmedabad"
2020,Volkswagen Polo 1.0 MPI Highline,"53,643",Petrol,Manual,5.65,"Gota, Ahmedabad"
2018,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"36,000",Petrol,Automatic,5.50,"Ambawadi, Ahmedabad"
2016,Ford Ecosport 1.5 Ti VCT MT Titanium,"68,955",Petrol,Manual,5.27,"Gota, Ahmedabad"
2018,Renault KWID RXT,"26,758",Petrol,Manual,3,"Gota, Ahmedabad"
2016,Hyundai Grand i10 Magna,"97,234",Petrol,Manual,3.70,"Mumatpura, Ahmedabad"
2020,Hyundai Santro Sportz AMT,"35,000",Petrol,Automatic,4.75,"Paldi, Ahmedabad"
2020,Maruti Swift Dzire VXI 1.2,"35,022",Petrol,Manual,6.02,"Naroda, Ahmedabad"
2019,Renault KWID 1.0 RXT Opt,"25,011",Petrol,Manual,3.47,"Gota, Ahmedabad"
2014,Honda Mobilio V i-DTEC,"80,000",Diesel,Manual,4.85,"Ghodasar, Ahmedabad"
2018,Maruti Baleno 1.2 Delta,"40,833",Petrol,Manual,4.39,"Naroda, Ahmedabad"
2021,Renault Duster Petrol RXS CVT,"27,949",Petrol,Automatic,8.18,"Gota, Ahmedabad"
2019,Honda City ZX MT,"34,000",Petrol,Manual,8.90,"Naranpura, Ahmedabad"
2018,Tata Nexon 1.2 Revotron XM,"20,635",Petrol,Manual,6.05,"Mumatpura, Ahmedabad"
2021,Nissan Magnite Turbo XL,"41,637",Petrol,Manual,5.32,"Gota, Ahmedabad"
